0,10001,75.0,15.0,1,63
1,10000,75.0,5.875,0,74
2,10002,75.0,6.6,2,140
3,10004,75.0,11.75,1,212
4,10000,75.0,11.0,0,91
5,10002,75.0,7.571428571428571,2,107
6,10003,75.0,7.5,1,109
7,10006,75.0,11.0,0,261
8,10000,75.0,11.0,0,130
9,10005,75.0,7.333333333333333,2,183
10,10002,75.0,6.625,2,35
11,10006,75.0,7.333333333333333,0,227
12,10002,75.0,7.571428571428571,2,17
13,10000,75.0,11.0,0,3
14,10004,75.0,8.25,1,230
15,10000,75.0,11.0,0,147
16,10005,75.0,5.5,2,205
17,10000,75.0,16.5,0,110
18,10000,75.0,33.0,0,92
19,10003,75.0,11.0,1,128
20,10004,75.0,6.6,1,212
21,10002,75.0,9.4,2,140
22,10005,75.0,6.6,2,187
23,10004,75.0,11.0,1,159
24,10004,75.0,16.5,1,268
25,10004,75.0,11.0,1,160
26,10006,75.0,11.0,0,265
27,10003,75.0,7.833333333333333,1,234
28,10000,75.0,11.0,0,91
29,10004,75.0,11.0,1,179
30,10001,75.0,8.25,1,44
31,10003,75.0,9.4,1,162
32,10004,75.0,16.5,1,196
33,10001,75.0,11.0,1,64
34,10003,75.0,11.75,1,234
35,10003,75.0,23.5,1,128
36,10004,75.0,16.5,1,179
37,10005,75.0,11.0,2,259
38,10002,75.0,15.0,2,107
39,10000,75.0,7.5,0,112
40,10005,75.0,7.333333333333333,2,167
41,10005,75.0,11.0,2,187
42,10006,75.0,15.0,0,192
43,10000,75.0,15.0,0,110
44,10004,75.0,11.75,1,195
45,10001,75.0,11.0,1,133
46,10004,75.0,9.4,1,125
47,10004,75.0,11.75,1,248
48,10004,75.0,15.666666666666666,1,251
49,10003,75.0,5.5,1,183
50,10002,75.0,7.5,2,70
51,10002,75.0,15.0,2,121
52,10003,75.0,7.333333333333333,1,234
53,10001,75.0,11.0,1,117
54,10001,75.0,7.5,1,135
55,10003,75.0,7.333333333333333,1,272
56,10001,75.0,15.0,1,136
57,10005,75.0,11.0,2,188
58,10004,75.0,7.833333333333333,1,161
59,10006,75.0,11.0,0,244
60,10003,75.0,7.333333333333333,1,236
61,10004,75.0,11.75,1,285
62,10002,75.0,8.25,2,141
63,10003,75.0,11.0,1,109
64,10002,75.0,11.0,2,66
65,10004,75.0,11.75,1,125
66,10005,75.0,7.333333333333333,2,167
67,10000,75.0,15.0,0,18
68,10004,75.0,7.833333333333333,1,212
69,10000,75.0,11.0,0,56
70,10005,75.0,6.6,2,167
71,10005,75.0,8.25,2,219
72,10005,75.0,11.0,2,223
73,10005,75.0,16.5,2,237
74,10006,75.0,11.0,0,265
75,10006,75.0,11.0,0,212
76,10006,75.0,22.0,0,279
77,10005,75.0,8.25,2,148
78,10000,75.0,11.0,0,147
79,10004,75.0,9.4,1,230
80,10001,75.0,11.0,1,63
81,10002,75.0,7.333333333333333,2,140
82,10002,75.0,11.0,2,17
83,10005,75.0,8.25,2,185
84,10002,75.0,8.25,2,123
85,10005,75.0,6.6,2,259
86,10001,75.0,11.0,1,117
87,10004,75.0,5.888888888888889,1,248
88,10006,75.0,7.5,0,284
89,10002,75.0,8.25,2,123
90,10005,75.0,33.0,2,186
91,10005,75.0,33.0,2,184
92,10002,75.0,6.6,2,14
93,10004,75.0,5.888888888888889,1,285
94,10002,75.0,6.6,2,105
95,10005,75.0,16.5,2,131
96,10001,75.0,11.0,1,118
97,10003,75.0,16.5,1,144
98,10004,75.0,8.833333333333334,1,179
99,10004,75.0,10.6,1,196
100,10003,75.0,11.0,1,127
101,10000,75.0,22.0,0,92
102,10004,75.0,6.6,1,158
103,10001,75.0,11.0,1,153
104,10006,75.0,7.333333333333333,0,261
105,10003,75.0,16.5,1,255
106,10002,75.0,7.5,2,140
107,10000,75.0,11.0,0,54
108,10001,75.0,11.0,1,117
109,10005,75.0,9.0,2,238
110,10002,75.0,15.0,2,70
111,10006,75.0,11.0,0,157
112,10000,75.0,11.0,0,77
113,10003,75.0,16.5,1,201
114,10004,75.0,7.833333333333333,1,249
115,10004,75.0,9.4,1,285
116,10003,75.0,6.6,1,163
117,10001,75.0,5.222222222222222,1,79
118,10006,75.0,7.333333333333333,0,279
119,10005,75.0,11.0,2,259
120,10004,75.0,7.833333333333333,1,177
121,10006,75.0,11.0,0,262
122,10000,75.0,7.333333333333333,0,77
123,10002,75.0,7.333333333333333,2,159
124,10001,75.0,5.875,1,44
125,10003,75.0,8.25,1,163
126,10001,75.0,6.714285714285714,1,65
127,10003,75.0,11.0,1,109
128,10001,75.0,7.833333333333333,1,29
129,10005,75.0,11.0,2,148
130,10001,75.0,7.833333333333333,1,28
131,10001,75.0,11.75,1,115
132,10006,75.0,11.0,0,261
133,10004,75.0,9.4,1,230
134,10001,75.0,15.666666666666666,1,79
135,10004,75.0,11.75,1,195
136,10004,75.0,15.666666666666666,1,161
137,10006,75.0,22.0,0,265
138,10004,75.0,23.5,1,268
139,10002,75.0,7.333333333333333,2,105
140,10004,75.0,47.0,1,269
141,10001,75.0,7.833333333333333,1,61
142,10001,75.0,7.833333333333333,1,98
143,10001,75.0,9.4,1,96
144,10000,75.0,7.333333333333333,0,112
145,10002,75.0,7.333333333333333,2,102
146,10001,75.0,15.0,1,153
147,10002,75.0,7.333333333333333,2,120
148,10003,75.0,9.4,1,201
149,10001,75.0,15.0,1,26
150,10006,75.0,7.5,0,262
151,10004,75.0,8.25,1,158
152,10004,75.0,16.5,1,160
153,10005,75.0,5.5,2,260
154,10002,75.0,11.0,2,105
155,10005,75.0,7.333333333333333,2,256
156,10005,75.0,11.0,2,131
157,10004,75.0,16.5,1,266
158,10004,75.0,16.5,1,232
159,10003,75.0,9.4,1,199
160,10004,75.0,33.0,1,287
161,10004,75.0,22.0,1,125
162,10003,75.0,6.6,1,147
163,10000,75.0,7.333333333333333,0,95
164,10005,75.0,9.0,2,203
165,10002,75.0,7.571428571428571,2,35
166,10004,75.0,7.333333333333333,1,233
167,10000,75.0,5.5,0,127
168,10003,75.0,5.5,1,201
169,10001,75.0,11.0,1,100
170,10006,75.0,4.0,0,155
171,10000,75.0,7.333333333333333,0,147
172,10006,75.0,4.0,0,207
173,10003,75.0,5.888888888888889,1,165
174,10002,75.0,4.714285714285714,2,51
175,10006,75.0,5.5,0,244
176,10000,75.0,7.5,0,95
177,10002,75.0,5.5,2,88
178,10002,75.0,6.6,2,159
179,10006,75.0,7.333333333333333,0,230
180,10003,75.0,5.3,1,237
181,10001,75.0,5.5,1,25
182,10002,75.0,8.25,2,104
183,10003,75.0,5.3,1,255
184,10006,75.0,5.5,0,264
185,10006,75.0,7.333333333333333,0,247
186,10000,75.0,7.5,0,113
187,10001,75.0,11.0,1,135
188,10006,75.0,7.333333333333333,0,138
189,10000,75.0,15.0,0,0
190,10006,75.0,22.0,0,265
191,10003,75.0,5.3,1,181
192,10001,75.0,11.0,1,98
193,10004,75.0,15.0,1,215
194,10003,75.0,6.6,1,219
195,10001,75.0,7.5,1,62
196,10000,75.0,15.0,0,112
197,10001,75.0,15.0,1,98
198,10006,75.0,7.333333333333333,0,156
199,10003,75.0,8.25,1,128
200,10004,75.0,7.5,1,141
201,10003,75.0,11.0,1,201
202,10003,75.0,11.0,1,127
203,10000,75.0,7.5,0,74
204,10002,75.0,6.6,2,67
205,10002,75.0,8.25,2,66
206,10004,75.0,15.0,1,232
207,10006,75.0,11.0,0,138
208,10003,75.0,11.0,1,237
209,10005,75.0,6.6,2,273
210,10002,75.0,8.25,2,51
211,10005,75.0,11.0,2,257
212,10006,75.0,11.0,0,244
213,10006,75.0,22.0,0,228
214,10001,75.0,7.5,1,43
215,10003,75.0,16.5,1,109
216,10002,75.0,8.25,2,50
217,10006,75.0,22.0,0,228
218,10003,75.0,33.0,1,254
219,10002,75.0,8.25,2,104
220,10002,75.0,11.0,2,121
221,10005,75.0,8.25,2,257
222,10005,75.0,7.333333333333333,2,277
223,10005,75.0,11.0,2,274
224,10001,75.0,9.0,1,64
225,10000,75.0,7.333333333333333,0,72
226,10002,75.0,9.4,2,159
227,10002,75.0,11.75,2,102
228,10002,75.0,15.666666666666666,2,48
229,10003,75.0,8.25,1,216
230,10006,75.0,7.333333333333333,0,171
231,10000,75.0,11.0,0,90
232,10003,75.0,8.25,1,163
233,10002,75.0,15.666666666666666,2,32
234,10003,75.0,11.0,1,235
235,10006,75.0,7.333333333333333,0,230
236,10006,75.0,11.0,0,211
237,10006,75.0,11.0,0,176
238,10004,75.0,7.333333333333333,1,178
239,10002,75.0,15.666666666666666,2,125
240,10005,75.0,7.333333333333333,2,255
241,10006,75.0,11.0,0,175
242,10004,75.0,11.0,1,177
243,10002,75.0,11.0,2,122
244,10000,75.0,11.0,0,55
245,10000,75.0,7.333333333333333,0,92
246,10003,75.0,7.833333333333333,1,162
247,10003,75.0,9.4,1,144
248,10004,75.0,7.833333333333333,1,196
249,10006,75.0,7.5,0,209
250,10004,75.0,9.4,1,142
251,10000,75.0,11.0,0,58
252,10002,75.0,11.0,2,48
253,10003,75.0,7.833333333333333,1,198
254,10001,75.0,11.0,1,118
255,10002,75.0,11.0,2,15
256,10002,75.0,11.0,2,105
257,10006,75.0,7.333333333333333,0,229
258,10005,75.0,11.0,2,241
259,10002,75.0,16.5,2,14
260,10001,75.0,7.5,1,135
261,10004,75.0,23.5,1,212
262,10003,75.0,11.0,1,165
263,10000,75.0,22.0,0,40
264,10005,75.0,11.0,2,166
265,10006,75.0,7.333333333333333,0,208
266,10004,75.0,11.75,1,179
267,10001,75.0,7.333333333333333,1,136
268,10002,75.0,7.333333333333333,2,12
269,10000,75.0,15.0,0,110
270,10004,75.0,23.5,1,232
271,10001,75.0,11.0,1,119
272,10000,75.0,15.0,0,113
273,10004,75.0,23.5,1,195
274,10005,75.0,7.333333333333333,2,188
275,10001,75.0,11.0,1,98
276,10002,75.0,11.0,2,107
277,10005,75.0,7.333333333333333,2,185
278,10001,75.0,22.0,1,99
279,10003,75.0,15.0,1,128
280,10005,75.0,11.0,2,203
281,10006,75.0,7.5,0,189
282,10003,75.0,22.0,1,109
283,10006,75.0,11.0,0,279
284,10003,75.0,22.0,1,108
285,10002,75.0,15.0,2,51
286,10000,75.0,9.0,0,76
287,10001,75.0,7.333333333333333,1,152
288,10003,75.0,11.0,1,234
289,10001,75.0,11.0,1,97
290,10001,75.0,11.0,1,96
291,10003,75.0,7.333333333333333,1,236
292,10006,75.0,5.5,0,246
293,10002,75.0,7.333333333333333,2,35
294,10001,75.0,5.5,1,10
295,10006,75.0,5.5,0,245
296,10004,75.0,11.0,1,214
297,10002,75.0,7.333333333333333,2,120
298,10005,75.0,5.5,2,132
299,10000,75.0,7.333333333333333,0,72
300,10002,75.0,7.5,2,122
301,10005,75.0,11.0,2,222
302,10006,75.0,5.5,0,264
303,10002,75.0,5.0,2,106
304,10005,75.0,5.5,2,273
305,10000,75.0,7.333333333333333,0,129
306,10004,75.0,5.5,1,268
307,10004,75.0,5.5,1,124
308,10005,75.0,7.333333333333333,2,220
309,10006,75.0,11.0,0,262
310,10002,75.0,7.5,2,85
311,10005,75.0,11.0,2,276
312,10006,75.0,7.333333333333333,0,192
313,10000,75.0,8.25,0,77
314,10006,75.0,7.333333333333333,0,210
315,10005,75.0,6.6,2,203
316,10003,75.0,11.0,1,254
317,10000,75.0,11.0,0,21
318,10005,75.0,11.0,2,259
319,10003,75.0,11.0,1,217
320,10005,75.0,7.333333333333333,2,151
321,10003,75.0,11.0,1,145
322,10004,75.0,6.6,1,266
323,10003,75.0,11.0,1,147
324,10000,75.0,7.333333333333333,0,93
325,10004,75.0,8.25,1,215
326,10001,75.0,5.5,1,27
327,10003,75.0,8.25,1,272
328,10004,75.0,47.0,1,285
329,10002,75.0,7.333333333333333,2,67
330,10004,75.0,47.0,1,248
331,10002,75.0,22.0,2,140
332,10001,75.0,7.333333333333333,1,133
333,10004,75.0,26.5,1,233
334,10003,75.0,16.5,1,271
335,10001,75.0,11.0,1,60
336,10005,75.0,6.6,2,242
337,10000,75.0,11.0,0,91
338,10000,75.0,11.0,0,41
339,10004,75.0,7.333333333333333,1,269
340,10002,75.0,11.0,2,71
341,10003,75.0,5.5,1,164
342,10003,75.0,5.5,1,126
343,10003,75.0,7.333333333333333,1,182
344,10005,75.0,11.0,2,202
345,10005,75.0,7.333333333333333,2,275
346,10004,75.0,7.333333333333333,1,251
347,10005,75.0,6.6,2,170
348,10005,75.0,8.25,2,169
349,10006,75.0,7.5,0,281
350,10006,75.0,11.0,0,284
351,10002,75.0,8.25,2,123
352,10003,75.0,11.0,1,181
353,10005,75.0,7.5,2,224
354,10006,75.0,11.0,0,227
355,10002,75.0,6.6,2,103
356,10000,75.0,7.5,0,130
357,10005,75.0,11.0,2,183
